# GIGANTIC ProjectDB

Arthropoda	Caligus rogercresseyi	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/185/GCA_013387185.1_ASM1338718v1/GCA_013387185.1_ASM1338718v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/185/GCA_013387185.1_ASM1338718v1/GCA_013387185.1_ASM1338718v1_genomic.gff.gz
Arthropoda	Lepeoptheirus salmonis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/330/665/GCA_905330665.1_LSAL_IOA00_R2/GCA_905330665.1_LSAL_IOA00_R2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/086/655/GCF_016086655.2_UVic_Lsal_1.1/GCF_016086655.2_UVic_Lsal_1.1_genomic.gff.gz
Arthropoda	Portunus trituberculatus	https://ftp.cngb.org/pub/gigadb/pub/10.5524/100001_101000/100678/Portunus_trituberculatus_gene_protein.fasta.bz2	https://ftp.cngb.org/pub/gigadb/pub/10.5524/100001_101000/100678/Portunus_trituberculatus_gene.gff.bz2
Arthropoda	Penaeus monodon	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/228/065/GCF_015228065.1_NSTDA_Pmon_1/GCF_015228065.1_NSTDA_Pmon_1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/228/065/GCF_015228065.1_NSTDA_Pmon_1/GCF_015228065.1_NSTDA_Pmon_1_genomic.gff.gz
Arthropoda	Homarus americanus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/991/925/GCF_018991925.1_GMGI_Hamer_2.0/GCF_018991925.1_GMGI_Hamer_2.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/991/925/GCF_018991925.1_GMGI_Hamer_2.0/GCF_018991925.1_GMGI_Hamer_2.0_genomic.gff.gz
Arthropoda	Argiope bruennichi	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/342/795/GCA_015342795.1_ASM1534279v1/GCA_015342795.1_ASM1534279v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/342/795/GCA_015342795.1_ASM1534279v1/GCA_015342795.1_ASM1534279v1_genomic.gff.gz
Arthropoda	Nymphon striatum	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/618/385/GCA_016618385.1_SNU_Nstr_1.0/GCA_016618385.1_SNU_Nstr_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/618/385/GCA_016618385.1_SNU_Nstr_1.0/GCA_016618385.1_SNU_Nstr_1.0_genomic.gff.gz
Arthropoda	Limulus polyphemus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/525/GCF_000517525.1_Limulus_polyphemus-2.1.2/GCF_000517525.1_Limulus_polyphemus-2.1.2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/525/GCF_000517525.1_Limulus_polyphemus-2.1.2/GCF_000517525.1_Limulus_polyphemus-2.1.2_genomic.gff.gz
Chordata	Ciona intestinalis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/224/145/GCF_000224145.3_KH/GCF_000224145.3_KH_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/224/145/GCF_000224145.3_KH/GCF_000224145.3_KH_genomic.gff.gz
Chordata	Oikopleura dioica	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/535/GCA_000209535.1_ASM20953v1/GCA_000209535.1_ASM20953v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/535/GCA_000209535.1_ASM20953v1/GCA_000209535.1_ASM20953v1_genomic.gff.gz
Chordata	Eptatretus burgeri	https://figshare.com/authors/Phyloinformatics_Lab_in_RIKEN_Kobe/4815111	https://figshare.com/articles/dataset/Inshore_hagfish_gene_model_gff3_-_Kuraku_Lab/11967474
Chordata	Petromyzon marinus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/993/605/GCF_010993605.1_kPetMar1.pri/GCF_010993605.1_kPetMar1.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/993/605/GCF_010993605.1_kPetMar1.pri/GCF_010993605.1_kPetMar1.pri_genomic.gff.gz
Chordata	Callorhinchus milii	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/977/255/GCF_018977255.1_IMCB_Cmil_1.0/GCF_018977255.1_IMCB_Cmil_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/977/255/GCF_018977255.1_IMCB_Cmil_1.0/GCF_018977255.1_IMCB_Cmil_1.0_genomic.gff.gz
Chordata	Carcharodon carcharias	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/515/GCF_017639515.1_sCarCar2.pri/GCF_017639515.1_sCarCar2.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/515/GCF_017639515.1_sCarCar2.pri/GCF_017639515.1_sCarCar2.pri_genomic.gff.gz
Chordata	Chiloscyllium plagiosum	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/195/GCF_004010195.1_ASM401019v2/GCF_004010195.1_ASM401019v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/195/GCF_004010195.1_ASM401019v2/GCF_004010195.1_ASM401019v2_genomic.gff.gz
Chordata	Amblyraja radiata	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/909/765/GCF_010909765.2_sAmbRad1.1.pri/GCF_010909765.2_sAmbRad1.1.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/909/765/GCF_010909765.2_sAmbRad1.1.pri/GCF_010909765.2_sAmbRad1.1.pri_genomic.gff.gz
Chordata	Amia calva	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/984/155/GCA_016984155.1_BGI_Acal_1.1/GCA_016984155.1_BGI_Acal_1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/984/155/GCA_016984155.1_BGI_Acal_1.1/GCA_016984155.1_BGI_Acal_1.1_genomic.gff.gz
Chordata	Gadus morhua	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/167/405/GCF_902167405.1_gadMor3.0/GCF_902167405.1_gadMor3.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/167/405/GCF_902167405.1_gadMor3.0/GCF_902167405.1_gadMor3.0_genomic.gff.gz
Chordata	Salmo salar	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/375/GCF_000233375.1_ICSASG_v2/GCF_000233375.1_ICSASG_v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/375/GCF_000233375.1_ICSASG_v2/GCF_000233375.1_ICSASG_v2_genomic.gff.gz
Chordata	Oncorhynchus mykiss	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/265/735/GCF_013265735.2_USDA_OmykA_1.1/GCF_013265735.2_USDA_OmykA_1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/265/735/GCF_013265735.2_USDA_OmykA_1.1/GCF_013265735.2_USDA_OmykA_1.1_genomic.gff.gz
Chordata	Coregonus clupeaformis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/398/675/GCF_018398675.1_ASM1839867v1/GCF_018398675.1_ASM1839867v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/398/675/GCF_018398675.1_ASM1839867v1/GCF_018398675.1_ASM1839867v1_genomic.gff.gz
Chordata	Salvelinus namaycush	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/432/855/GCF_016432855.1_SaNama_1.0/GCF_016432855.1_SaNama_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/432/855/GCF_016432855.1_SaNama_1.0/GCF_016432855.1_SaNama_1.0_genomic.gff.gz
Chordata	Danio rerio	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/035/GCF_000002035.6_GRCz11/GCF_000002035.6_GRCz11_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/035/GCF_000002035.6_GRCz11/GCF_000002035.6_GRCz11_genomic.gff.gz
Chordata	Tetraodon nigroviridis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/735/GCA_000180735.1_ASM18073v1/GCA_000180735.1_ASM18073v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/735/GCA_000180735.1_ASM18073v1/GCA_000180735.1_ASM18073v1_genomic.gff.gz
Chordata	Cyprinus carpio	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.gff.gz
Chordata	Carassius auratus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/295/GCF_003368295.1_ASM336829v1/GCF_003368295.1_ASM336829v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/295/GCF_003368295.1_ASM336829v1/GCF_003368295.1_ASM336829v1_genomic.gff.gz
Chordata	Pygocentrus nattereri	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/715/GCF_015220715.1_fPygNat1.pri/GCF_015220715.1_fPygNat1.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/715/GCF_015220715.1_fPygNat1.pri/GCF_015220715.1_fPygNat1.pri_genomic.gff.gz
Chordata	Colossoma macropomum	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/425/465/GCF_904425465.1_Colossoma_macropomum/GCF_904425465.1_Colossoma_macropomum_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/425/465/GCF_904425465.1_Colossoma_macropomum/GCF_904425465.1_Colossoma_macropomum_genomic.gff.gz
Chordata	Sinocyclocheilus grahami	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/645/GCF_001515645.1_SAMN03320097.WGS_v1.1/GCF_001515645.1_SAMN03320097.WGS_v1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/645/GCF_001515645.1_SAMN03320097.WGS_v1.1/GCF_001515645.1_SAMN03320097.WGS_v1.1_genomic.gff.gz
Chordata	Sinocyclocheilus anshuiensis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/605/GCF_001515605.1_SAMN03320099.WGS_v1.1/GCF_001515605.1_SAMN03320099.WGS_v1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/605/GCF_001515605.1_SAMN03320099.WGS_v1.1/GCF_001515605.1_SAMN03320099.WGS_v1.1_genomic.gff.gz
Chordata	Sinocyclocheilus rhinocerous	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/625/GCF_001515625.1_SAMN03320098_v1.1/GCF_001515625.1_SAMN03320098_v1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/625/GCF_001515625.1_SAMN03320098_v1.1/GCF_001515625.1_SAMN03320098_v1.1_genomic.gff.gz
Chordata	Oryzias latipes	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/234/675/GCF_002234675.1_ASM223467v1/GCF_002234675.1_ASM223467v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/234/675/GCF_002234675.1_ASM223467v1/GCF_002234675.1_ASM223467v1_genomic.gff.gz
Chordata	Poecilia latipinna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/443/285/GCF_001443285.1_P_latipinna-1.0/GCF_001443285.1_P_latipinna-1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/443/285/GCF_001443285.1_P_latipinna-1.0/GCF_001443285.1_P_latipinna-1.0_genomic.gff.gz
Chordata	Austrofundulus limnaeus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/775/GCF_001266775.1_Austrofundulus_limnaeus-1.0/GCF_001266775.1_Austrofundulus_limnaeus-1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/775/GCF_001266775.1_Austrofundulus_limnaeus-1.0/GCF_001266775.1_Austrofundulus_limnaeus-1.0_genomic.gff.gz
Chordata	Fundulus heteroclitus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/125/445/GCF_011125445.2_MU-UCD_Fhet_4.1/GCF_011125445.2_MU-UCD_Fhet_4.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/125/445/GCF_011125445.2_MU-UCD_Fhet_4.1/GCF_011125445.2_MU-UCD_Fhet_4.1_genomic.gff.gz
Chordata	Kryptolebias marmoratus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/649/575/GCF_001649575.2_ASM164957v2/GCF_001649575.2_ASM164957v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/649/575/GCF_001649575.2_ASM164957v2/GCF_001649575.2_ASM164957v2_genomic.gff.gz
Chordata	Nothobranchius furzeri	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/895/GCF_001465895.1_Nfu_20140520/GCF_001465895.1_Nfu_20140520_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/895/GCF_001465895.1_Nfu_20140520/GCF_001465895.1_Nfu_20140520_genomic.gff.gz
Chordata	Boleophthalmus pectinirostris	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/788/275/GCF_000788275.1_BP.fa/GCF_000788275.1_BP.fa_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/788/275/GCF_000788275.1_BP.fa/GCF_000788275.1_BP.fa_genomic.gff.gz
Chordata	Periophthalmus magnuspinnatus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/829/125/GCF_009829125.1_fPerMag1.pri/GCF_009829125.1_fPerMag1.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/829/125/GCF_009829125.1_fPerMag1.pri/GCF_009829125.1_fPerMag1.pri_genomic.gff.gz
Chordata	Cyclopterus lumpus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/545/GCF_009769545.1_fCycLum1.pri/GCF_009769545.1_fCycLum1.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/545/GCF_009769545.1_fCycLum1.pri/GCF_009769545.1_fCycLum1.pri_genomic.gff.gz
Chordata	Pseudoliparis swirei	https://figshare.com/ndownloader/files/17520197	https://figshare.com/ndownloader/files/17520182
Chordata	Pseudoliparis YAP	https://figshare.com/ndownloader/files/28702791	https://figshare.com/ndownloader/files/31542101
Chordata	Liparis tanakae 	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/348/945/GCA_006348945.1_SNU_Ltan_1.0/GCA_006348945.1_SNU_Ltan_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/348/945/GCA_006348945.1_SNU_Ltan_1.0/GCA_006348945.1_SNU_Ltan_1.0_genomic.gff.gz
Chordata	Ictalurus punctatus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/625/GCF_001660625.1_IpCoco_1.2/GCF_001660625.1_IpCoco_1.2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/625/GCF_001660625.1_IpCoco_1.2/GCF_001660625.1_IpCoco_1.2_genomic.gff.gz
Chordata	Pangasianodon hypophthalmus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/078/355/GCF_009078355.1_GENO_Phyp_1.0/GCF_009078355.1_GENO_Phyp_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/078/355/GCF_009078355.1_GENO_Phyp_1.0/GCF_009078355.1_GENO_Phyp_1.0_genomic.gff.gz
Chordata	Bagarius yarrelli	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.gff.gz
Chordata	Clarias magur	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/621/035/GCA_013621035.1_C_magur1.0/GCA_013621035.1_C_magur1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/621/035/GCA_013621035.1_C_magur1.0/GCA_013621035.1_C_magur1.0_genomic.gff.gz
Chordata	Astyanax mexicanus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/685/GCF_000372685.2_Astyanax_mexicanus-2.0/GCF_000372685.2_Astyanax_mexicanus-2.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/685/GCF_000372685.2_Astyanax_mexicanus-2.0/GCF_000372685.2_Astyanax_mexicanus-2.0_genomic.gff.gz
Chordata	Electrophorus electricus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/358/815/GCF_013358815.1_fEleEle1.pri/GCF_013358815.1_fEleEle1.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/358/815/GCF_013358815.1_fEleEle1.pri/GCF_013358815.1_fEleEle1.pri_genomic.gff.gz
Chordata	Scleropages formosus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/964/775/GCF_900964775.1_fSclFor1.1/GCF_900964775.1_fSclFor1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/964/775/GCF_900964775.1_fSclFor1.1/GCF_900964775.1_fSclFor1.1_genomic.gff.gz
Chordata	Paramormyrops kingsleyae	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/872/115/GCF_002872115.1_PKINGS_0.1/GCF_002872115.1_PKINGS_0.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/872/115/GCF_002872115.1_PKINGS_0.1/GCF_002872115.1_PKINGS_0.1_genomic.gff.gz
Chordata	Latimeria chalumnae	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/785/GCF_000225785.1_LatCha1/GCF_000225785.1_LatCha1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/785/GCF_000225785.1_LatCha1/GCF_000225785.1_LatCha1_genomic.gff.gz
Chordata	Protopterus annectens	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/279/795/GCF_019279795.1_PAN1.0/GCF_019279795.1_PAN1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/279/795/GCF_019279795.1_PAN1.0/GCF_019279795.1_PAN1.0_genomic.gff.gz
Chordata	Neoceratodus forsteri	https://figshare.com/ndownloader/files/26370181	https://figshare.com/ndownloader/files/26370187
Chordata	Rana temporaria	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/171/775/GCF_905171775.1_aRanTem1.1/GCF_905171775.1_aRanTem1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/171/775/GCF_905171775.1_aRanTem1.1/GCF_905171775.1_aRanTem1.1_genomic.gff.gz
Chordata	Xenopus tropicalis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/195/GCF_000004195.4_UCB_Xtro_10.0/GCF_000004195.4_UCB_Xtro_10.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/195/GCF_000004195.4_UCB_Xtro_10.0/GCF_000004195.4_UCB_Xtro_10.0_genomic.gff.gz
Chordata	Xenopus laevis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/654/675/GCF_017654675.1_Xenopus_laevis_v10.1/GCF_017654675.1_Xenopus_laevis_v10.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/654/675/GCF_017654675.1_Xenopus_laevis_v10.1/GCF_017654675.1_Xenopus_laevis_v10.1_genomic.gff.gz
Chordata	Alligator mississippiensis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/125/GCF_000281125.3_ASM28112v4/GCF_000281125.3_ASM28112v4_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/125/GCF_000281125.3_ASM28112v4/GCF_000281125.3_ASM28112v4_genomic.gff.gz
Chordata	Taeniopygia guttata	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/957/565/GCF_003957565.2_bTaeGut1.4.pri/GCF_003957565.2_bTaeGut1.4.pri_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/957/565/GCF_003957565.2_bTaeGut1.4.pri/GCF_003957565.2_bTaeGut1.4.pri_genomic.gff.gz
Chordata	Mus musculus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39/GCF_000001635.27_GRCm39_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39/GCF_000001635.27_GRCm39_genomic.gff.gz
Cnidaria	Acropora millepora	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/753/865/GCF_013753865.1_Amil_v2.1/GCF_013753865.1_Amil_v2.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/753/865/GCF_013753865.1_Amil_v2.1/GCF_013753865.1_Amil_v2.1_genomic.gff.gz
Cnidaria	Rhopilema esculentum	https://ftp.cngb.org/pub/gigadb/pub/10.5524/100001_101000/100720/pep.fasta	https://ftp.cngb.org/pub/gigadb/pub/10.5524/100001_101000/100720/genome.gff
